task_id_list	courier_id	score	willingness
T0012,T0014	C018	45.963000	0.010000
T0039	C003	47.059000	0.434300
T0012,T0028	C035	75.024000	0.397000
T0003,T0033	C008	51.464000	0.843100
T0012,T0031	C005	68.547000	0.294800
T0016,T0035	C030	61.721000	0.456900
T0021,T0026	C019	58.038000	0.204500
T0024,T0039	C031	28.956000	0.436500
T0006,T0033	C024	61.981000	0.151500
T0003,T0026	C021	60.376000	0.010000
T0017,T0019	C030	43.326000	0.244800
T0006,T0018	C003	47.206000	0.107500
T0000,T0016	C006	86.218000	0.865400
T0009,T0032	C010	49.488000	0.276600
T0001,T0033	C033	58.848000	0.120500
T0029,T0032	C030	42.072000	0.084000
T0013,T0024	C014	45.146000	0.154600
T0001,T0038	C032	53.827000	0.085300
T0028,T0030	C013	66.992000	0.085300
T0023,T0027	C020	61.984000	0.462800
T0018,T0034	C021	58.202000	0.189900
T0024,T0027	C034	44.383000	0.405700
T0033,T0037	C007	22.695000	0.262300
T0008,T0025	C026	84.726000	0.098300
T0016,T0019	C013	23.430000	0.120600
T0020,T0034	C010	50.429000	0.696500
T0009	C033	37.696000	0.128700
T0029,T0038	C021	30.548000	0.389000
T0009,T0036	C013	60.564000	0.657800
T0004,T0012	C033	57.740000	0.055700
T0016,T0028	C007	65.884000	0.780600
T0027,T0038	C018	34.678000	0.232600
T0019,T0028	C019	43.127000	0.043800
T0037	C019	14.660000	0.477600
T0011,T0037	C015	69.308000	0.401300
T0022,T0038	C020	49.734000	0.321600
T0014,T0027	C018	40.271000	0.132300
T0032,T0033	C021	70.188000	0.340800
T0024,T0032	C002	68.433000	0.233000
T0004,T0020	C012	48.125000	0.109400
T0026,T0028	C026	87.969000	0.725700
T0005,T0023	C014	82.085000	0.211500
T0020,T0037	C022	56.855000	0.134100
T0018,T0037	C011	58.927000	0.217000
T0022,T0032	C026	66.757000	0.079400
T0027,T0032	C016	33.777000	0.235100
T0007,T0032	C036	85.752000	0.600000
T0009	C002	43.788000	0.200800
T0004,T0032	C013	64.562000	0.055000
T0023,T0026	C038	43.751000	0.457600
T0003,T0017	C000	70.666000	0.096600
T0007,T0010	C011	51.224000	0.200500
T0003,T0036	C012	51.896000	0.440400
T0002,T0022	C037	65.694000	0.159800
T0020,T0029	C029	52.843000	0.418600
T0006	C021	25.067000	0.141700
T0002,T0026	C013	68.483000	0.575200
T0003,T0027	C031	55.543000	0.154500
T0025,T0026	C009	45.084000	0.029900
T0014,T0021	C017	62.748000	0.354400
T0028,T0038	C013	78.068000	0.047500
T0027,T0037	C019	20.185000	0.324600
T0007,T0014	C028	62.547000	0.515500
T0002,T0010	C032	66.667000	0.414700
T0022,T0038	C034	67.186000	0.098300
T0024,T0030	C005	29.222000	0.329100
T0013,T0025	C011	57.853000	0.088600
T0010,T0019	C038	69.497000	0.241200
T0009	C006	11.122000	0.359400
T0008,T0028	C017	77.755000	0.186400
T0004,T0014	C026	37.852000	0.200100
T0011,T0029	C026	46.474000	0.386800
T0012,T0014	C028	44.469000	0.339700
T0022,T0039	C029	48.921000	0.010000
T0010,T0012	C009	78.024000	0.277100
T0005,T0037	C024	77.368000	0.080000
T0014,T0028	C033	48.631000	0.379800
T0008,T0031	C022	63.939000	0.088100
T0016,T0031	C036	65.395000	0.045600
T0000,T0015	C018	72.786000	0.135700
T0022,T0027	C002	100.000000	0.292000
T0000,T0022	C033	34.510000	0.280800
T0029,T0036	C004	65.642000	0.563300
T0027,T0030	C004	78.782000	0.329200
T0000,T0023	C038	31.499000	0.163300
T0009,T0015	C017	90.296000	0.312600
T0008,T0017	C028	85.986000	0.366700
T0033,T0035	C024	73.276000	0.088300
T0002,T0011	C027	62.247000	0.596600
T0020,T0023	C012	62.413000	0.305000
T0012,T0032	C030	24.746000	0.538600
T0025,T0026	C016	59.003000	0.261500
T0025,T0028	C034	45.151000	0.291400
T0028,T0039	C017	68.799000	0.098800
T0028,T0037	C029	68.793000	0.082500
T0003	C008	16.538000	0.891600
T0018,T0028	C036	51.904000	0.260900
T0013,T0039	C001	72.759000	0.137800
T0001,T0003	C028	48.261000	0.299000
T0012	C026	10.913000	0.610100
T0008,T0026	C028	65.729000	0.325900
T0013,T0025	C001	49.754000	0.127900
T0000,T0037	C002	61.988000	0.220200
T0007,T0034	C007	44.807000	0.178400
T0015,T0038	C006	66.795000	0.237000
T0014,T0037	C036	47.955000	0.325200
T0008,T0029	C032	57.862000	0.232300
T0029,T0033	C000	58.273000	0.010000
T0014,T0034	C016	76.841000	0.413100
T0000,T0028	C022	48.751000	0.095300
T0022,T0029	C035	42.416000	0.106300
T0009,T0016	C023	60.398000	0.453600
T0033,T0037	C010	44.921000	0.425800
T0018,T0022	C009	97.374000	0.081400
T0035,T0039	C017	72.889000	0.155400
T0002,T0028	C012	52.490000	0.253200
T0010,T0025	C016	54.927000	0.115800
T0014,T0024	C035	78.077000	0.459300
T0018,T0024	C007	50.512000	0.285500
T0020	C000	46.818000	0.167800
T0004,T0031	C018	54.136000	0.090700
T0003,T0017	C036	69.859000	0.744800
T0001,T0028	C002	92.879000	0.245500
T0000,T0010	C033	41.431000	0.194000
T0035	C022	12.909000	0.756100
T0009,T0025	C032	50.301000	0.053100
T0018,T0019	C039	58.472000	0.182300
T0008,T0009	C010	47.412000	0.626800
T0011,T0033	C006	63.991000	0.248300
T0008,T0030	C012	63.881000	0.266100
T0013	C033	25.026000	0.186400
T0024,T0025	C000	66.315000	0.392500
T0006,T0025	C006	37.521000	0.223400
T0015,T0017	C002	54.590000	0.080900
T0006,T0026	C032	37.875000	0.509600
T0018,T0026	C009	92.374000	0.010000
T0001,T0014	C030	29.529000	0.337400
T0019,T0022	C006	50.733000	0.580500
T0002,T0019	C033	57.323000	0.100400
T0002,T0034	C021	56.052000	0.198700
T0003,T0037	C005	68.703000	0.105500
T0019,T0035	C024	97.121000	0.131800
T0012	C039	20.907000	0.892200
T0008,T0030	C026	94.769000	0.122900
T0016,T0017	C000	21.602000	0.623400
T0000,T0016	C012	48.833000	0.265600
T0017,T0036	C013	48.452000	0.343600
T0007,T0030	C004	100.000000	0.493600
T0016,T0018	C026	34.283000	0.659800
T0031	C023	23.175000	0.221800
T0005,T0024	C025	26.983000	0.137400
T0001,T0018	C010	69.997000	0.093700
T0000,T0039	C027	64.835000	0.136600
T0028,T0030	C032	47.743000	0.201200
T0004,T0027	C009	78.109000	0.028400
T0021,T0031	C019	58.540000	0.103300
T0028,T0037	C026	55.190000	0.336500
T0024,T0030	C006	37.109000	0.730800
T0006,T0026	C020	56.151000	0.228100
T0004,T0013	C035	31.279000	0.277800
T0001,T0018	C023	69.320000	0.517400
T0003,T0015	C028	29.171000	0.290000
T0011,T0038	C017	69.773000	0.220500
T0010,T0029	C035	32.592000	0.096800
T0014,T0032	C019	73.791000	0.179400
T0017,T0038	C033	79.119000	0.461900
T0012,T0033	C028	50.752000	0.129800
T0008,T0026	C026	71.994000	0.113900
T0009,T0035	C000	62.523000	0.261800
T0009,T0028	C019	38.335000	0.110600
T0022,T0027	C009	62.099000	0.095200
T0005,T0009	C028	99.092000	0.097900
T0021,T0024	C003	63.686000	0.036400
T0003,T0029	C005	63.000000	0.278600
T0013,T0025	C038	42.496000	0.082800
T0003,T0035	C010	51.582000	0.097400
T0009,T0018	C006	40.492000	0.039900
T0032,T0034	C010	72.149000	0.219300
T0034,T0035	C015	30.803000	0.157000
T0025,T0039	C021	70.312000	0.045200
T0018,T0033	C021	76.976000	0.497100
T0021,T0036	C002	75.652000	0.204800
T0025,T0036	C020	72.082000	0.055200
T0002,T0008	C008	54.333000	0.105000
T0003	C005	27.583000	0.546500
T0014,T0037	C014	65.171000	0.448900
T0005,T0030	C033	61.058000	0.317100
T0000,T0024	C025	64.861000	0.114400
T0017,T0026	C036	43.925000	0.596600
T0018,T0034	C005	75.718000	0.271100
T0030,T0039	C010	32.441000	0.644900
T0015,T0017	C008	47.046000	0.591500
T0012,T0032	C023	48.510000	0.113700
T0012	C036	37.962000	0.364400
T0018,T0036	C015	57.058000	0.200600
T0007,T0017	C006	56.974000	0.051000
T0002,T0033	C002	61.357000	0.132000
T0003,T0027	C006	100.000000	0.158000
T0003,T0039	C029	59.812000	0.068100
T0009,T0033	C012	86.980000	0.152400
T0007,T0018	C024	75.739000	0.667700
T0023,T0029	C036	55.991000	0.155200
T0002,T0035	C010	46.042000	0.060000
T0001,T0003	C038	32.844000	0.154500
T0013,T0027	C012	58.608000	0.047900
T0009,T0028	C014	50.974000	0.511800
T0002,T0020	C030	87.384000	0.039000
T0016,T0039	C036	70.215000	0.142500
T0012,T0039	C039	38.788000	0.279100
T0005,T0017	C024	48.966000	0.010000
T0022,T0032	C012	68.535000	0.602600
T0030,T0037	C004	95.584000	0.109800
T0031,T0035	C023	72.265000	0.100900
T0006,T0010	C012	93.961000	0.187500
T0019,T0026	C024	96.564000	0.254400
T0019,T0029	C039	64.579000	0.132500
T0012,T0020	C005	84.809000	0.048300
T0035	C025	26.905000	0.340400
T0001,T0012	C024	66.879000	0.735000
T0000	C000	25.949000	0.779500
T0020,T0036	C025	89.761000	0.063900
T0001,T0002	C010	40.420000	0.265100
T0012,T0034	C032	66.475000	0.196900
T0025,T0029	C014	69.638000	0.117600
T0013	C011	34.771000	0.197200
T0007,T0022	C024	56.676000	0.173700
T0026,T0033	C016	52.940000	0.259500
T0001,T0035	C001	47.940000	0.119000
T0005	C001	28.998000	0.387800
T0017,T0034	C029	68.217000	0.664300
T0032,T0038	C012	57.559000	0.513600
T0030,T0034	C000	38.334000	0.034500
T0028,T0033	C039	35.756000	0.167700
T0004,T0007	C003	90.443000	0.308600
T0009,T0028	C039	54.426000	0.052600
T0002,T0006	C028	59.954000	0.197200
T0016,T0020	C032	45.778000	0.033000
T0000,T0022	C030	60.132000	0.173900
T0006,T0018	C009	74.683000	0.103300
T0027,T0034	C013	55.662000	0.141800
T0000	C013	40.807000	0.114900
T0010,T0038	C028	54.222000	0.107700
T0009,T0015	C030	82.036000	0.372500
T0021,T0023	C032	83.327000	0.115300
T0020,T0038	C037	50.916000	0.500400
T0003,T0039	C023	51.337000	0.206900
T0006,T0012	C023	62.972000	0.209700
T0023,T0034	C006	26.935000	0.088600
T0004,T0010	C032	90.231000	0.240500
T0031	C028	44.992000	0.660200
T0001,T0016	C010	37.145000	0.010000
T0009,T0019	C016	37.179000	0.027900
T0017,T0036	C030	51.310000	0.219300
T0006	C007	22.949000	0.896200
T0000,T0016	C025	76.210000	0.312600
T0001,T0018	C021	82.484000	0.515800
T0025,T0034	C001	61.478000	0.180500
T0005,T0012	C011	71.742000	0.198800
T0019,T0025	C018	64.432000	0.699500
T0030,T0032	C004	69.627000	0.340600
T0001,T0018	C020	90.030000	0.239100
T0006,T0023	C035	88.919000	0.649100
T0004,T0030	C018	63.619000	0.045800
T0007	C014	49.924000	0.873600
T0008,T0023	C006	52.064000	0.302000
T0000,T0012	C001	69.245000	0.140500
T0004,T0010	C013	72.167000	0.280900
T0014,T0020	C022	38.075000	0.157100
T0000,T0038	C009	54.631000	0.686600
T0025,T0039	C020	70.591000	0.058800
T0023,T0026	C027	62.351000	0.191000
T0017,T0029	C007	39.176000	0.046700
T0013,T0017	C022	73.390000	0.221700
T0035,T0037	C028	42.359000	0.701900
T0037	C002	39.680000	0.321800
T0008,T0009	C020	68.578000	0.461900
T0001,T0034	C017	41.374000	0.054100
T0016,T0035	C024	72.250000	0.135200
T0011,T0016	C034	67.476000	0.149400
T0024,T0027	C019	24.231000	0.238500
T0004,T0038	C030	37.367000	0.384200
T0007,T0008	C014	95.706000	0.636400
T0011,T0022	C019	50.324000	0.290200
T0019,T0027	C002	85.694000	0.447500
T0028,T0036	C023	62.791000	0.351000
T0012	C014	47.710000	0.733900
T0028,T0031	C012	63.458000	0.125800
T0019	C001	31.533000	0.644100
T0007,T0030	C012	92.052000	0.334900
T0016,T0027	C037	56.469000	0.135100
T0020,T0026	C030	72.558000	0.352700
T0000,T0032	C027	98.579000	0.041200
T0000	C021	21.480000	0.881100
T0010,T0036	C024	68.326000	0.171000
T0009,T0033	C034	48.319000	0.433900
T0015,T0038	C016	39.990000	0.098400
T0032	C008	46.690000	0.223200
T0027,T0037	C022	47.064000	0.020900
T0034	C020	32.073000	0.685100
T0024	C032	41.461000	0.566700
T0009,T0020	C002	80.451000	0.053500
T0012,T0022	C033	44.815000	0.192300
T0009,T0029	C019	45.806000	0.407900
T0011,T0030	C001	51.592000	0.440400
T0017,T0037	C028	49.757000	0.356500
T0016,T0025	C039	39.463000	0.449000
T0030,T0037	C027	74.897000	0.137300
T0002,T0010	C018	26.253000	0.012900
T0023,T0029	C023	77.394000	0.010000
T0032,T0034	C003	84.009000	0.450500
T0022	C011	18.083000	0.849800
T0022,T0034	C019	47.311000	0.739100
T0018,T0031	C032	53.257000	0.285500
T0012,T0024	C028	55.821000	0.273400
T0016	C019	37.727000	0.666300
T0001,T0005	C032	81.317000	0.073200
T0015,T0031	C025	65.916000	0.210000
T0019,T0023	C035	71.212000	0.510700
T0026,T0031	C012	84.499000	0.081200
T0000,T0025	C028	45.362000	0.216300
T0009,T0027	C000	71.456000	0.163000
T0018,T0024	C034	42.435000	0.075300
T0008,T0030	C010	54.842000	0.480200
T0005,T0026	C001	39.797000	0.169800
T0021,T0039	C012	43.005000	0.193600
T0014,T0016	C017	51.996000	0.134200
T0015,T0016	C007	52.425000	0.181500
T0004,T0005	C028	77.093000	0.256200
T0020,T0023	C018	53.354000	0.077500
T0031,T0039	C021	83.186000	0.203800
T0007,T0015	C019	75.301000	0.164200
T0016,T0035	C010	44.900000	0.016900
T0013,T0025	C008	75.851000	0.354500
T0010,T0025	C038	59.537000	0.068300
T0001,T0038	C036	49.325000	0.158000
T0012,T0038	C001	78.662000	0.022100
T0002,T0034	C037	42.508000	0.307000
T0029,T0037	C007	34.827000	0.077700
T0021	C009	38.092000	0.844300
T0007,T0017	C031	64.706000	0.532200
T0019,T0034	C029	81.354000	0.702900
T0010,T0019	C016	36.236000	0.010000
T0002,T0007	C000	40.060000	0.202600
T0030,T0037	C020	61.319000	0.342300
T0026,T0030	C036	36.320000	0.169600
T0005,T0039	C008	56.739000	0.087000
T0038	C012	24.978000	0.721500
T0010,T0027	C008	24.266000	0.247400
T0005,T0010	C038	53.116000	0.298100
T0011,T0022	C018	30.890000	0.413500
T0016,T0037	C038	49.920000	0.191100
T0030,T0035	C005	44.514000	0.488000
T0011,T0035	C039	79.297000	0.070800
T0008,T0023	C007	62.905000	0.044300
T0027,T0033	C026	49.817000	0.799800
T0019,T0029	C013	48.762000	0.033700
T0008,T0035	C000	62.987000	0.166200
T0017,T0033	C031	52.433000	0.604600
T0003,T0008	C021	52.766000	0.161000
T0009,T0030	C020	64.549000	0.173600
T0024,T0032	C012	41.843000	0.277500
T0028	C019	18.422000	0.114600
T0002,T0008	C025	47.977000	0.518200
T0011,T0036	C037	41.331000	0.729400
T0008,T0017	C019	34.921000	0.024500
T0002,T0027	C022	33.241000	0.118300
T0020,T0038	C011	21.001000	0.437200
T0002,T0016	C005	83.131000	0.049700
T0011,T0026	C022	39.478000	0.017300
T0021,T0036	C038	86.483000	0.509800
T0001,T0038	C023	49.802000	0.325900
T0003,T0014	C009	72.263000	0.563700
T0023,T0027	C022	60.901000	0.129700
T0003,T0026	C011	78.348000	0.050800
T0010,T0030	C017	57.659000	0.464600
T0013,T0035	C039	70.154000	0.147700
T0027	C032	22.186000	0.578600
T0008,T0015	C010	68.294000	0.210800
T0030,T0032	C033	61.778000	0.360600
T0014,T0035	C032	82.722000	0.256800
T0018,T0024	C010	98.100000	0.050000
T0005,T0037	C004	98.513000	0.039500
T0003,T0028	C017	78.086000	0.418800
T0007,T0026	C017	77.779000	0.099100
T0011,T0022	C010	59.033000	0.288100
T0000,T0002	C000	55.952000	0.707200
T0027,T0032	C017	74.489000	0.244900
T0004,T0012	C013	64.371000	0.179700
T0001,T0010	C030	28.463000	0.614200
T0011,T0016	C021	64.611000	0.204600
T0001,T0022	C033	34.251000	0.048700
T0000,T0018	C002	41.964000	0.524700
T0030,T0034	C002	73.999000	0.503400
T0013,T0027	C024	26.032000	0.840700
T0008,T0019	C015	76.979000	0.125300
T0010,T0022	C030	68.188000	0.382900
T0002,T0006	C019	58.519000	0.318600
T0027	C031	29.691000	0.238700
T0011,T0038	C007	45.173000	0.144600
T0002,T0032	C037	50.998000	0.223100
T0021	C008	22.593000	0.230100
T0007,T0038	C015	48.642000	0.265100
T0017,T0036	C017	54.800000	0.319500
T0001,T0020	C007	37.742000	0.326300
T0005,T0039	C015	65.510000	0.448800
T0018,T0022	C012	56.965000	0.171300
T0015,T0027	C002	50.746000	0.072500
T0036,T0037	C039	84.254000	0.563200
T0019	C003	20.675000	0.493400
T0002	C032	39.040000	0.908300
T0030,T0035	C019	70.805000	0.277700
T0011,T0035	C007	67.121000	0.184900
T0024,T0028	C032	60.103000	0.386400
T0013,T0038	C008	60.410000	0.142900
T0016,T0028	C036	77.220000	0.111300
T0000,T0007	C026	91.225000	0.252700
T0034,T0038	C003	80.036000	0.313200
T0002,T0021	C003	65.610000	0.041800
T0029,T0032	C000	31.773000	0.178900
T0008,T0029	C033	45.913000	0.607000
T0026,T0031	C019	82.316000	0.024200
T0026,T0036	C033	79.309000	0.166200
T0009,T0011	C011	91.019000	0.141500
T0001,T0023	C007	23.599000	0.118600
T0013,T0020	C008	40.549000	0.034000
T0008,T0011	C010	39.103000	0.324300
T0024,T0032	C038	61.001000	0.201900
T0031,T0032	C001	85.678000	0.500200
T0029	C029	36.762000	0.945400
T0003,T0032	C016	71.716000	0.193900
T0022,T0033	C009	41.519000	0.065700
T0022,T0028	C022	53.430000	0.168500
T0017,T0030	C019	43.643000	0.288200
T0018,T0029	C022	100.000000	0.488200
T0018,T0026	C034	67.369000	0.196400
T0012,T0024	C017	69.026000	0.790000
T0011	C029	35.457000	0.258600
T0010,T0039	C000	63.661000	0.484500
T0005,T0007	C011	41.545000	0.193500
T0005,T0030	C014	81.561000	0.165700
T0014,T0035	C011	69.739000	0.106500
T0004	C014	31.592000	0.658000
T0015,T0034	C005	79.679000	0.159700
T0010,T0017	C035	63.690000	0.585700
T0025,T0039	C004	39.656000	0.133800
T0008,T0009	C014	84.523000	0.581800
T0003,T0033	C004	62.828000	0.502400
T0005,T0021	C033	31.825000	0.171500
T0004,T0037	C015	30.118000	0.089300
T0003	C024	40.434000	0.585000
T0014,T0015	C005	67.118000	0.348500
T0034,T0036	C006	50.295000	0.178600
T0005,T0022	C018	61.081000	0.405300
T0004,T0012	C002	21.713000	0.514500
T0015,T0020	C001	37.495000	0.596300
T0000,T0009	C034	77.975000	0.552900
T0006,T0023	C000	62.405000	0.046000
T0003,T0030	C005	41.729000	0.383400
T0018,T0033	C031	30.515000	0.354500
T0000,T0030	C029	83.156000	0.787700
T0008,T0021	C008	57.062000	0.020800
T0025,T0033	C009	23.912000	0.108400
T0010,T0030	C010	72.375000	0.499000
T0011,T0019	C027	42.746000	0.218300
T0011,T0030	C031	51.583000	0.545000
T0003,T0021	C031	28.514000	0.218000
T0026,T0029	C004	68.678000	0.179200
T0031,T0038	C019	73.432000	0.069300
T0019,T0037	C039	67.376000	0.197900
T0003,T0011	C013	80.155000	0.149200
T0002,T0026	C002	47.996000	0.542200
T0002,T0032	C038	76.595000	0.023500
T0012,T0016	C030	29.202000	0.330400
T0012,T0022	C006	34.879000	0.136100
T0012,T0033	C021	61.661000	0.218000
T0002,T0028	C032	51.609000	0.619200
T0004,T0024	C024	37.324000	0.875400
T0008,T0022	C001	55.020000	0.628400
T0000,T0014	C008	87.456000	0.598700
T0029,T0033	C007	36.021000	0.030200
T0012,T0018	C022	75.064000	0.447700
T0006,T0009	C035	79.680000	0.575700
T0018,T0022	C014	75.149000	0.065100
T0016,T0035	C016	76.009000	0.266300
T0026,T0034	C006	52.427000	0.203900
T0012,T0026	C013	65.256000	0.365500
T0001,T0031	C018	98.435000	0.514700
T0001,T0017	C010	60.160000	0.228700
T0011,T0038	C023	78.550000	0.351500
T0016,T0036	C036	56.598000	0.140700
T0011,T0030	C024	36.218000	0.232500
T0015,T0021	C005	94.999000	0.488100
T0002,T0025	C016	58.778000	0.738000
T0022,T0025	C022	20.619000	0.084100
T0037	C032	42.493000	0.648400
T0011,T0030	C016	59.280000	0.092100
T0021,T0024	C032	80.641000	0.144800
T0005,T0017	C016	81.990000	0.069400
T0010,T0024	C018	34.469000	0.091500
T0004,T0011	C032	53.221000	0.276500
T0021	C022	39.953000	0.538200
T0027	C034	42.164000	0.837300
T0015,T0028	C036	65.244000	0.117200
T0014,T0031	C004	59.888000	0.055300
T0025,T0032	C029	51.036000	0.106300
T0023,T0028	C005	58.586000	0.159300
T0024,T0035	C038	72.589000	0.140200
T0019,T0025	C034	52.485000	0.502400
T0013,T0017	C002	80.132000	0.079600
T0001,T0008	C010	51.285000	0.364100
T0012,T0018	C020	57.378000	0.353900
T0017,T0023	C016	86.968000	0.133300
T0025,T0032	C027	66.320000	0.188100
T0009,T0034	C000	77.472000	0.127500
T0015	C006	14.428000	0.800700
T0027,T0029	C013	46.891000	0.098400
T0013	C036	47.627000	0.615000
T0024,T0039	C005	41.275000	0.349500
T0011,T0034	C030	60.701000	0.195100
T0024	C033	33.738000	0.940900
T0000,T0035	C004	60.485000	0.542400
T0014,T0020	C038	41.106000	0.741800
T0023,T0035	C019	99.541000	0.154300
T0008,T0020	C019	72.963000	0.082400
T0024	C021	27.354000	0.526100
T0020,T0024	C015	66.420000	0.475600
T0004,T0023	C031	38.974000	0.075200
T0024,T0036	C012	35.072000	0.301500
T0011,T0032	C025	86.896000	0.351800
T0020,T0021	C013	27.558000	0.146000
T0019,T0024	C008	53.047000	0.253800
T0009,T0012	C022	27.155000	0.555300
T0028,T0035	C013	50.800000	0.128500
T0015,T0034	C006	34.799000	0.310200
T0005,T0038	C017	38.853000	0.181600
T0006,T0039	C007	45.879000	0.859000
T0000,T0023	C037	47.517000	0.128200
T0023	C020	33.219000	0.536100
T0006,T0011	C036	69.294000	0.283200
T0023,T0027	C018	70.642000	0.095900
T0022,T0025	C035	64.605000	0.133200
T0001,T0013	C022	45.657000	0.114200
T0008,T0014	C037	83.003000	0.869300
T0004,T0010	C003	57.094000	0.232000
T0020,T0023	C007	42.373000	0.057000
T0023,T0033	C021	65.007000	0.097600
T0022	C019	23.026000	0.908700
T0016,T0026	C035	50.272000	0.271700
T0000,T0011	C010	47.655000	0.518900
T0004,T0009	C027	70.797000	0.125800
T0011,T0024	C012	37.762000	0.085100
T0004,T0013	C016	75.716000	0.065700
T0002,T0007	C001	42.376000	0.658500
T0031	C008	22.019000	0.755900
T0003	C027	13.474000	0.735400
T0011,T0024	C014	40.277000	0.482500
T0014,T0018	C034	98.288000	0.055100
T0024,T0039	C027	46.990000	0.389200
T0003,T0012	C017	80.680000	0.487000
T0004,T0013	C031	71.582000	0.164200
T0019,T0021	C006	66.283000	0.107400
T0019,T0032	C035	69.800000	0.541300
T0005,T0034	C039	57.465000	0.486400
T0004,T0029	C039	46.056000	0.414900
T0016,T0019	C023	27.255000	0.868700
T0000,T0029	C009	53.555000	0.467400
T0000,T0025	C016	49.714000	0.767700
T0020	C017	26.083000	0.848200
T0001,T0027	C021	65.342000	0.239600
T0006,T0031	C034	78.070000	0.647100
T0025,T0030	C017	63.947000	0.328100
T0019,T0025	C023	26.309000	0.342100
T0019,T0027	C017	60.392000	0.467900
T0007,T0011	C020	53.039000	0.325200
T0018,T0038	C002	52.854000	0.295100
T0023,T0038	C039	34.926000	0.311100
T0005,T0024	C014	71.099000	0.370400
T0000,T0009	C014	79.302000	0.728800
T0010	C019	46.001000	0.424800
T0015,T0033	C000	87.153000	0.067000
T0028	C002	43.888000	0.781000
T0027,T0039	C002	61.014000	0.466800
T0021,T0037	C029	75.936000	0.307200
T0001,T0006	C005	63.917000	0.648500
T0016,T0018	C011	46.252000	0.086100
T0016,T0024	C013	25.925000	0.219800
T0008,T0020	C001	32.811000	0.632500
T0009,T0037	C018	51.898000	0.064900
T0006,T0014	C034	69.704000	0.322900
T0017,T0022	C000	38.793000	0.573200
T0037	C030	32.463000	0.225600
T0010,T0021	C038	92.205000	0.171400
T0023,T0028	C029	75.036000	0.106000
T0001,T0016	C000	55.788000	0.299700
T0012,T0019	C034	66.478000	0.197000
T0003,T0017	C007	65.011000	0.051500
T0009,T0030	C034	67.929000	0.381500
T0000,T0024	C039	59.767000	0.302500
T0031,T0039	C006	65.393000	0.134600
T0004,T0036	C012	41.658000	0.152700
T0002,T0033	C007	63.567000	0.111500
T0007,T0012	C029	35.656000	0.167200
T0003,T0005	C023	71.583000	0.237000
T0010,T0039	C038	88.899000	0.138500
T0023,T0024	C020	70.576000	0.160500
T0019,T0034	C026	67.840000	0.330300
T0004,T0019	C008	48.579000	0.599000
T0027,T0030	C000	42.327000	0.111800
T0003,T0035	C026	51.236000	0.097800
T0000,T0016	C027	72.934000	0.129100
T0021,T0022	C017	56.504000	0.097900
T0011,T0017	C029	77.003000	0.194700
T0010,T0038	C013	63.423000	0.048400
T0015,T0030	C023	73.084000	0.084000
T0030,T0032	C001	76.596000	0.616300
T0029,T0038	C003	48.806000	0.474700
T0000,T0022	C002	53.355000	0.350600
T0009,T0031	C000	63.224000	0.044300
T0015,T0025	C020	66.682000	0.177500
T0029,T0038	C015	51.111000	0.135900
T0015,T0033	C022	78.631000	0.473300
T0022,T0023	C019	78.399000	0.398300
T0019	C014	36.959000	0.780300
T0012,T0035	C014	75.414000	0.249300
T0013,T0030	C027	76.259000	0.010000
T0015,T0021	C013	50.083000	0.012500
T0019	C012	14.610000	0.837200
T0005,T0020	C015	52.557000	0.452200
T0009,T0012	C010	26.018000	0.734100
T0014,T0025	C015	46.213000	0.534400
T0000,T0035	C007	88.128000	0.233700
T0020,T0039	C016	60.612000	0.703100
T0021,T0031	C005	59.599000	0.407300
T0010,T0032	C025	80.531000	0.468100
T0010,T0022	C037	61.115000	0.229300
T0004,T0036	C008	61.218000	0.275600
T0005,T0011	C009	46.486000	0.445900
T0005,T0028	C036	50.055000	0.082700
T0011,T0013	C032	54.139000	0.034600
T0027,T0034	C012	35.067000	0.085200
T0009	C023	41.956000	0.501700
T0008,T0038	C026	70.475000	0.024100
T0013,T0018	C028	48.338000	0.720400
T0032	C023	39.301000	0.142500
T0027,T0030	C020	61.105000	0.350100
T0023,T0033	C001	48.264000	0.056500
T0028	C036	35.406000	0.334600
T0008,T0029	C017	81.427000	0.067100
T0031,T0036	C005	46.046000	0.340000
T0004,T0028	C010	44.309000	0.169900
T0003,T0033	C016	94.254000	0.615100
T0011,T0039	C033	62.412000	0.178100
T0000,T0014	C035	78.754000	0.661900
T0011,T0031	C011	83.639000	0.120100
T0014,T0020	C013	22.929000	0.252000
T0000,T0017	C024	43.313000	0.351800
T0026,T0035	C024	100.000000	0.085600
T0008	C037	46.894000	0.939900
T0014,T0029	C026	37.568000	0.087400
T0022,T0032	C008	60.792000	0.093900
T0024,T0032	C017	65.810000	0.408800
T0015,T0016	C017	78.138000	0.142200
T0002,T0029	C021	49.707000	0.414600
T0007,T0031	C030	76.544000	0.228100
T0018	C029	35.512000	0.646600
T0017,T0020	C039	87.442000	0.032700
T0013,T0036	C011	51.822000	0.049200
T0004,T0011	C009	60.906000	0.501800
T0016,T0022	C020	83.343000	0.364700
T0001,T0008	C025	45.423000	0.221200
T0006,T0007	C027	74.771000	0.115300
T0012,T0028	C020	43.635000	0.428500
T0015,T0030	C022	62.304000	0.296100
T0037	C038	11.401000	0.484200
T0009,T0019	C013	60.564000	0.202100
T0012,T0028	C033	58.180000	0.335900
T0008,T0028	C031	99.368000	0.130000
T0009,T0026	C021	74.759000	0.077400
